Date,Atchison40ETF,SAA Target,Peer Group
2022-12-31,-0.9868011423289191,-1.661190882303032,-1.5277868616640822
2023-01-31,2.523622222263411,2.3410339657822687,2.4815063903132595
2023-02-28,-0.709293602841532,-0.1646382713681005,-0.8628984512858429
2023-03-31,1.1187740276081604,1.2597992936115743,1.3208129647180211
2023-04-30,1.1419352846493425,1.225973955708759,0.6932958211165907
2023-05-31,-0.6192525974254015,-0.1807060541118788,-0.5419449471639193
2023-06-30,0.5528084119809984,0.6688159034933916,0.13490871138175375
2023-07-31,1.6569807491829236,1.4433324009381687,0.9767984115521156
2023-08-31,-0.04449469201572853,0.2568025704106969,0.08109041373918213
2023-09-30,-1.8148198192904363,-1.813074513176327,-1.679007181996861
2023-10-31,-1.6377435486283565,-1.5220864373924559,-1.2926033836160644
2023-11-30,3.202135107434323,3.1605541724456288,2.7703200302038766
2023-12-31,3.0754635988291756,2.955967940099069,2.648996888978572
2024-01-31,0.9676610114318196,0.681862294806046,0.4466067259338402
2024-02-29,1.0916232187860642,0.6546402987573474,0.7167921932130561
2024-03-31,1.9084057104845176,1.6589378562634094,1.4835829262188849
2024-04-30,-1.3781018748431073,-1.210573802890047,-1.5880062905234582
2024-05-31,0.609958545135858,0.5223912159912469,0.7404920380373659
2024-06-30,1.1239264398489546,1.1372774755537884,0.6026408210424661
2024-07-31,2.0541444583692225,1.741069679456908,1.8189951317257425
2024-08-31,0.27527382143464063,0.5790467345429651,0.7243230873047901
2024-09-30,1.3304435364408507,1.174348527857827,0.9461350544053948
2024-10-31,-0.10915808049656306,-0.035124420514831556,-0.6175016793885213
2024-11-30,1.6564695813361396,1.4052636575286215,1.488299823512329
2024-12-31,-0.3159542940173288,-0.37603257589348127,-0.47045289683803615
2025-01-31,2.0183793653039794,1.317785358775736,1.0376941093588554
2025-02-28,-0.8802217176818061,-0.2648162956776723,0.10263864431943048
2025-03-31,-1.2389840957880205,-1.1600710745889309,-0.9025958979616222
2025-04-30,0.9867596376165633,0.8476134165469107,0.6290053499731663
2025-05-31,1.7501308535858184,1.6573264092258455,1.261958984088607
2025-06-30,0.9617969955529881,0.9522888550068664,1.0021538971610289
