Date,Atchison40ETF,SAA Target,Peer Group
2022-12-31,4.274853970746495,3.402079315846729,2.3016931004147034
2023-01-31,4.105073210268495,2.5778518130729955,3.0044593683494325
2023-02-28,0.7919004068971836,0.4752605136670862,0.04500646088900773
2023-03-31,2.9353007340859216,3.459710412095496,2.9391039829435472
2023-04-30,1.5480657012138632,2.332461827008081,1.1429087452891062
2023-05-31,1.640153775370834,2.315992153980373,1.4703559923011866
2023-06-30,1.0712699775094148,1.7188444968816663,0.2827014202763989
2023-07-31,1.585955592828725,1.9372612631164854,0.5650479796643237
2023-08-31,2.1734670835509506,2.384052952376492,1.1950178793266764
2023-09-30,-0.23232136705859663,-0.14012494285084998,-0.6381015954322722
2023-10-31,-3.465812982742078,-3.059255729262933,-2.8712093405561023
2023-11-30,-0.33031016806239766,-0.2515475811707524,-0.2613095145953981
2023-12-31,4.633911831399917,4.593339880935954,4.1291003671847015
2024-01-31,7.405439049843077,6.934152663087789,5.963840115825603
2024-02-29,5.208968445972295,4.336572814092499,3.846500252250795
2024-03-31,4.0177542397732635,3.022149993426848,2.6674905683218286
2024-04-30,1.601129104902621,1.0857253875832251,0.5878920683220823
2024-05-31,1.1170368217379378,0.9529099066121205,0.6115615814321851
2024-06-30,0.33864941844461427,0.4348724912489166,-0.2618108233347183
2024-07-31,3.8306422526211303,3.435678834608491,3.1911031922131183
2024-08-31,3.485243742209776,3.493976313908731,3.1745409159148696
2024-09-30,3.6965831633551494,3.5319111951399584,3.5268165574412924
2024-10-31,1.4984648721327654,1.7244526102934143,1.049452112028293
2024-11-30,2.8965089160467583,2.5600785876393584,1.8158948961926713
2024-12-31,1.2246659522865633,0.9884627565995174,0.38710151170817664
2025-01-31,3.380612014145612,2.3552256127217897,2.0590287672566987
2025-02-28,0.8008972152403704,0.6695003925889509,0.6655751928560383
2025-03-31,-0.13247413336356928,-0.12276642826771766,0.2284997209001105
2025-04-30,-1.142344222266345,-0.5862533938244097,-0.17691591696753495
2025-05-31,1.4810523749679616,1.3296944262817911,0.979166812950738
2025-06-30,3.7424465004883833,3.4952644394471433,2.920085942381978
