Date,Atchison70ACTIVE,SAA Target,Peer Group
2022-12-31,5.295396377285444,3.901045122070057,4.519595247791974
2023-01-31,4.022674301559759,3.579667777703044,4.602446698060003
2023-02-28,0.6698745863392697,0.04751803268197019,0.33043789308484506
2023-03-31,3.8084262960024207,3.6823207306623917,3.890202460716985
2023-04-30,2.773375335390149,1.9020176403926614,1.6439089386369066
2023-05-31,2.792916848226601,2.004709582160258,1.5557785206071317
2023-06-30,3.132925854557911,2.0597513386887867,1.8875026168769793
2023-07-31,3.4430352729545977,2.345899761764181,2.116683498973093
2023-08-31,4.069297680907269,2.8698629359593886,2.999501949714234
2023-09-30,0.3030378299627934,-0.6742493365748059,-1.0405101184764454
2023-10-31,-3.860378839555967,-3.6248443938049935,-4.811062732124305
2023-11-30,-0.670532380500144,-0.348318442196216,-0.9637920608828177
2023-12-31,5.425431077451215,5.072549049506758,5.506601160953495
2024-01-31,9.143844191452022,8.067056238100934,9.040475222560929
2024-02-29,7.3394908236789735,5.967841003918695,7.066822384812466
2024-03-31,6.298655542749598,5.1046536420154,5.897306985375805
2024-04-30,2.66717992080705,1.715740819921896,2.198588684642222
2024-05-31,1.4322270781306656,1.336015484032571,1.189817349896738
2024-06-30,-0.15510423937437068,0.03819883187179407,-0.5078327751175782
2024-07-31,4.605567055548998,4.787164177488812,4.586241991873008
2024-08-31,4.081969037908761,4.0209220516521205,3.7753646348095193
2024-09-30,4.498219132559922,4.4036798691475365,4.564445449039112
2024-10-31,2.110483028654908,1.842679909752376,1.6510502592647303
2024-11-30,3.957538706707564,3.807372185275182,4.05086843284872
2024-12-31,1.7548651994352626,2.145623335894964,1.456794682422391
2025-01-31,3.954783039014176,3.782503348206645,3.935046299936018
2025-02-28,0.9926986040784458,0.8767696758473331,0.36098571828613313
2025-03-31,-0.21345198416783395,-0.5508798638917956,-0.9899976138235234
2025-04-30,-2.0894189363342974,-1.4942218773681626,-2.508474898662849
2025-05-31,1.1690259564891337,1.887372458403802,1.2899053732329246
2025-06-30,4.125177488199827,5.145878285657024,5.080761612778484
2025-07-31,5.177468888847181,5.962716865777762,5.408502570239948
2025-08-31,4.100103602191929,4.479882714945127,4.1342728763470005
2025-09-30,3.610136714124401,3.7940309528939675,3.2702733052428323
2025-10-31,3.1245294106788446,3.3537265260702664,3.4428266822448927
2025-11-30,1.067389757544479,1.2655355684008551,1.1193202359118581
2025-12-31,0.3700236430089765,0.7387725385653132,0.7434022356323622
2026-01-31,-0.5914944598356398,-0.431164627514935,0.032106749599858375
2026-02-28,0.6425756407104855,1.6016413219975156,1.9219646400173485
