Date,Atchison55ACTIVE,SAA Target,Peer Group
2022-12-31,-2.0257074428733146,-2.79002777049564,-2.0333319810240003
2023-01-31,2.815571408288653,3.4954111402538013,3.1492006384428617
2023-02-28,-0.4655035375074612,-0.5066399910300889,-0.8808670870188551
2023-03-31,1.269604674807634,1.095424045650062,1.106903792452285
2023-04-30,1.5738784180914012,1.2631064199889686,1.2197049685242822
2023-05-31,-0.3219510772739853,-0.431215468066648,-0.7625064016404837
2023-06-30,1.1058155881075837,0.8005336401508023,0.8064920317478741
2023-07-31,1.7071947664474507,1.384737703436456,1.3256015090009399
2023-08-31,0.4580156253728207,0.24322429709162652,-0.0704626369364858
2023-09-30,-1.9472188058959117,-2.0951993944133607,-2.2509765282588745
2023-10-31,-1.5446212932293535,-1.2492688563486731,-1.6395021444724711
2023-11-30,3.2503161115123635,3.08529503887387,3.403401725475219
2023-12-31,3.1736118087809295,2.9457906426012093,3.288234549697844
2024-01-31,1.0687862130730696,0.9178628484603601,0.8555969546019782
2024-02-29,1.8344966819180186,0.937290313297523,1.4464228070199647
2024-03-31,2.247942682558479,2.204451509568184,1.9760661477156605
2024-04-30,-1.957798365930452,-2.36709944369079,-2.0379282661366904
2024-05-31,1.0142631058637885,0.9599725467615228,0.9026024803071353
2024-06-30,0.7196495772860745,0.934458185826692,0.712905957175769
2024-07-31,2.5648095308732577,2.8630810970993403,2.3220056919534215
2024-08-31,0.46159197940736085,0.6363422615876191,0.41154394415416906
2024-09-30,1.138668602708548,1.4398960487461032,1.133505581826122
2024-10-31,-0.08144151745681505,-0.6499320389829366,-0.2457012879313658
2024-11-30,2.0828757872852544,2.1211880422031593,2.1979029835110353
2024-12-31,-0.5141554693888328,-0.7931803450708208,-0.701249539584825
2025-01-31,1.95898652106965,1.643874664638778,1.747795827643106
2025-02-28,-0.1125736456035864,-0.3722371223554899,-0.3270757917302136
2025-03-31,-1.513840222765661,-1.6772483368320046,-1.7291376951886095
2025-04-30,0.5644396255222173,1.300447848829167,0.5873969241236177
