Date,Wattle0003Christopher,SAA Benchmark,Peer Group
2023-12-31,4.352102083705067,5.168261987559375,3.8553880189619916
2024-01-31,2.5394891039422163,1.8357395453146186,1.4892389301302655
2024-02-29,3.492914864007046,1.5005137407310132,2.6167407240035745
2024-03-31,2.9246674997503552,2.8846024778799384,2.713320377875972
2024-04-30,-2.3323131357020133,-2.594606859833748,-2.5352999051856617
2024-05-31,1.4751902312475362,0.9916373124243316,1.1276680297785724
