Date,Atchison98ETF,SAA Target,Peer Group
2022-12-31,-2.454391690141222,-3.058426288320759,-3.0751679830728462
2023-01-31,4.269378898198828,3.631065851643678,4.316596634247394
2023-02-28,-0.5977912266835528,0.7145645723665162,-0.6773486353731983
2023-03-31,0.596350568517523,1.122857952597034,0.939086109728926
2023-04-30,2.248481519483092,2.6615993845222174,1.8325989723601221
2023-05-31,-1.0244233769713063,-0.138841348580665,-0.8775194315216006
2023-06-30,1.7676299854330058,2.12729295181755,1.952968219576512
2023-07-31,3.0619456110227095,3.028107737237451,2.123000322356039
2023-08-31,-0.4090227940546809,0.32845236814993406,-0.20661888198332257
2023-09-30,-3.368006060182771,-3.3846501237636772,-2.792508809916616
2023-10-31,-3.017680447354676,-2.8924265164023466,-2.2934979839997705
2023-11-30,5.112590487746016,5.000474936606092,4.418538457874832
2023-12-31,4.773814291394118,4.55185149940438,3.8801787923667064
2024-01-31,2.1094927323900503,2.3733380702936513,1.4833053708103838
2024-02-29,2.342084858494431,2.5443593020435973,2.61608295081468
2024-03-31,3.3360197877540188,3.9118991248771717,2.713320377875972
2024-04-30,-2.388866578266957,-3.1459587462794425,-2.5352999051856617
2024-05-31,1.0543756367204393,0.879473355756244,1.1905826470658853
2024-06-30,1.7399877094917748,2.0926951046749798,1.2478122747547005
2024-07-31,3.52913758144886,3.748810226823851,2.9799356519524034
2024-08-31,-0.37775748712278734,-0.09138439059699355,0.23438337183530056
2024-09-30,2.354446697677881,2.25053349393749,1.5436950606801947
2024-10-31,1.5131730190457438,0.8381360837780294,0.20089408907773
2024-11-30,1.9842965122705891,3.220211362728409,3.270239157495891
2024-12-31,-0.29646336318447375,-1.1281964477479645,-0.9577901514191911
2025-01-31,4.240579062972372,3.606812651554603,2.784397377867265
2025-02-28,-1.7831293740239618,-2.6800598355016803,-1.3028180292620872
2025-03-31,-2.0729148030927513,-3.7466649807406327,-2.9601175867214446
2025-04-30,1.4783840589428054,1.4710814970574138,0.4000951843861511
2025-05-31,3.8524857676099256,4.21467151750452,3.817335017580392
2025-06-30,1.4757554518499694,1.8811047037976536,1.7060394731868822
2025-07-31,2.4571814145418314,2.523216692442043,1.4225047076450892
2025-08-31,2.0146862221049666,1.7495029581281463,1.8592346258454961
2025-09-30,1.498377472441148,0.8857319474395053,0.7610467425207545
2025-10-31,2.321483026453275,1.863744675319623,1.378500384375303
2025-11-30,-0.68859551072602,-1.1625983140548524,-0.7404909588633268
2025-12-31,0.3529635491974936,0.3017883731966098,0.185826459471361
2026-01-31,0.5948124738515359,-0.08351092330528553,0.4672044343800419
2026-02-28,1.4417599938913561,1.8357836382388637,1.4245479851325182
