Date,Atchison98ETF,SAA Target,Peer Group
2022-12-31,7.767000925574408,6.647307401531255,5.4451041028263925
2023-01-31,6.478607646115142,3.326647367658131,5.2047765186140404
2023-02-28,1.1021852753527073,1.1794489938121266,0.4238277482924824
2023-03-31,4.264159601070161,5.543521283796049,4.582996798830541
2023-04-30,2.2433633801823394,4.556163835856242,2.0926555884830833
2023-05-31,1.8045370551957873,3.6702060831924843,1.8869022394808699
2023-06-30,2.989883821032424,4.699943429175879,2.9103046833677038
2023-07-31,3.80924632925983,5.073728798054411,3.2037793831212857
2023-08-31,4.454701227153279,5.565414393573875,3.902303793582629
2023-09-30,-0.8165360890049267,-0.13208857619584347,-0.9339065156841353
2023-10-31,-6.667370440893272,-5.8710214112244525,-5.218203223670558
2023-11-30,-1.492738145306316,-1.487691439196548,-0.8253194659136098
2023-12-31,6.80708468403699,6.604636516934503,5.982403407688497
2024-01-31,12.453664622779858,12.385389753892785,10.079108217317788
2024-02-29,9.489666595315182,9.756530093614213,8.178940893115882
2024-03-31,7.987157195415806,9.084720354752962,6.963795627490832
2024-04-30,3.22986165900101,3.203589963387299,2.7281701531471914
2024-05-31,1.9309820729094263,1.5280009041164222,1.3011127802102562
2024-06-30,0.35665090076555384,-0.24946778775970513,-0.14424602124250008
2024-07-31,6.441111316975068,6.851494295441696,5.506292116080269
2024-08-31,4.932637880815083,5.823162192831366,4.5093115926502225
2024-09-30,5.566378890142221,5.986767996851494,4.814725661107078
2024-10-31,3.5107442756230345,3.0133079211264624,1.986170009276056
2024-11-30,5.964995066703316,6.427812575873171,5.0750831532963225
2024-12-31,3.22057427616107,2.9110501229954844,2.4866037158382204
2025-01-31,5.993853937959837,5.736641948731891,5.129039995112916
2025-02-28,2.078310047671339,-0.3074733931297646,0.47367058947593854
2025-03-31,0.25954647132864217,-2.9476775212628925,-1.5575965586864582
2025-04-30,-2.3971580563973194,-4.948295660450841,-3.8411769896130155
2025-05-31,3.203224550156536,1.785740190360685,1.1472925977293436
2025-06-30,6.943090925622619,7.736980247102476,6.010954235688248
2025-07-31,7.974597443668707,8.854085407410839,7.0905011124245965
2025-08-31,6.063851979644919,6.279172825539425,5.070665483395831
2025-09-30,6.087496825970828,5.240831186956085,4.094410625745648
2025-10-31,5.946990302983557,4.563878341878036,4.04924703893661
2025-11-30,3.1395066539046335,1.5712288026554555,1.393626362122924
2025-12-31,1.97557251131264,0.9833174573904202,0.814794836042565
2026-01-31,0.2547391835307833,-0.9471076503197895,-0.09143393914502473
2026-02-28,2.4053201724952844,2.05824897790583,2.116405832856838
2026-03-31,-4.442009195248042,-4.199064223682281,-3.179999350084972
