Date,Atchison55ACTIVE,SAA Benchmark,Peer Group
2022-12-31,4.7736411520220345,4.300850224741848,3.6023008325247297
2023-01-31,4.080770145926871,3.944609509818431,3.893593745797941
2023-02-28,0.5089267097589723,0.6718867712752763,0.16170259875512016
2023-03-31,3.9849867278759277,4.522301604362755,3.372298283932218
2023-04-30,2.6632829172439365,2.6924467952557984,1.4386293781739612
2023-05-31,2.799476314489646,2.738357439768091,1.5597598334573304
2023-06-30,2.5170906018977535,2.4240071400790653,1.2580025337687095
2023-07-31,2.6736674616382183,2.8986816604214205,1.3639391413416968
2023-08-31,3.4776700873671684,3.3349891159758505,2.070811911955084
2023-09-30,0.34298343917138485,0.0544972460162052,-1.0250035660488543
2023-10-31,-2.866002152531122,-2.774686045945529,-3.921321171454384
2023-11-30,-0.15602956829319226,-0.21892864267450962,-0.5813247381930786
2023-12-31,5.0709562792510265,4.474804436784829,5.052501644995178
2024-01-31,7.850674506068112,6.9499209668174355,7.717356011581877
2024-02-29,6.429320399909377,5.224676953984542,5.678732607043813
2024-03-31,5.4700911253844575,4.509418628307449,4.336195441092294
2024-04-30,2.312992976991657,1.5568328300213485,1.3428126040385013
2024-05-31,1.4175463911684671,1.1768033664872224,0.7995476969538506
2024-06-30,-0.10196816619594262,0.0367517190671407,-0.4230112755535198
