Date,Atchison85ETF,SAA Target,Peer Group
2022-12-31,7.235984379758409,5.930823365841076,5.4451041028263925
2023-01-31,6.143182715785511,3.0621945669674133,5.2047765186140404
2023-02-28,1.068994256104694,1.0006692922086113,0.4238277482924824
2023-03-31,4.118951117653924,5.34573949585222,4.582996798830541
2023-04-30,2.1795868517813233,4.339163580571781,2.0926555884830833
2023-05-31,1.840367849697211,3.6358814146566054,1.8869022394808699
2023-06-30,2.694931814463275,4.136815104893521,2.9103046833677038
2023-07-31,3.487657072256556,4.453724772555989,3.2037793831212857
2023-08-31,4.108617893759758,4.917023826434241,3.902303793582629
2023-09-30,-0.6962797740431736,-0.23039451419819557,-0.9339065156841353
2023-10-31,-6.169161614339669,-5.464200758659721,-5.218203223670558
2023-11-30,-1.304720647335622,-1.2752046351248048,-0.8253194659136098
2023-12-31,6.441718561895526,6.352079071123584,5.982403407688497
2024-01-31,11.669529768669062,11.248244008436469,10.079108217317788
2024-02-29,8.843479706198053,8.292535592805628,8.178940893115882
2024-03-31,7.389247414536193,7.159349312811392,6.963795627490832
2024-04-30,2.990369757357314,2.6605376649721846,2.7281701531471914
2024-05-31,1.8033475723044479,1.3721183999719333,1.3011127802102562
2024-06-30,0.39154889534134263,0.01099015965204675,-0.14424602124250008
2024-07-31,6.229301421799316,5.734511452109969,5.506292116080269
2024-08-31,5.106727170274605,5.047762858070315,4.5093115926502225
2024-09-30,5.668938133400103,5.235731374559172,4.814725661107078
2024-10-31,3.2043184095608357,2.620506367063924,1.986170009276056
2024-11-30,5.317105637182684,5.200036824932797,5.0750831532963225
2024-12-31,2.381475003196276,2.2457605380347134,2.4866037158382204
2025-01-31,5.001647314408197,4.684797246018957,5.129039995112916
2025-02-28,1.4630780815849231,-0.0020670827701851913,0.47367058947593854
2025-03-31,0.18025474263061447,-2.026715683571756,-1.5575965586864582
2025-04-30,-2.050402646787608,-3.5863249310160716,-3.8411769896130155
2025-05-31,2.9210742991387484,2.032362606603,1.1472925977293436
2025-06-30,6.413070980879221,6.833271222504811,6.010954235688248
2025-07-31,7.333246142507943,7.776212347618872,7.0905011124245965
2025-08-31,5.6359643786885405,5.616651505960424,5.070665483395831
2025-09-30,5.550451989649363,4.717430990678384,4.094410625745648
2025-10-31,5.390995260961784,4.137469594953602,4.04924703893661
2025-11-30,2.8247422724763993,1.4856006556930978,1.393626362122924
2025-12-31,1.7238731338454993,0.8830728559143575,0.814794836042565
2026-01-31,0.23037122497748808,-0.7811845455389488,-0.09143393914502473
2026-02-28,2.2891228842939926,1.844441760207105,2.116405832856838
2026-03-31,-3.9239167522340135,-3.711996026019526,-3.179999350084972
