Date,Wattle0003Jeri,SAA Benchmark,Peer Group
2023-12-31,5.53732809743015,3.647516848183363,3.8553880189619916
2024-01-31,1.30428216719769,0.6103493999237708,1.4892389301302655
2024-02-29,0.624063575945244,0.4086034386673765,2.6167407240035745
2024-03-31,1.912790256508523,1.6626953343234607,2.713320377875972
2024-04-30,-2.7796022086246763,-1.497202458927649,-2.5352999051856617
2024-05-31,0.6876239060138012,0.4815242814830034,1.1276680297785724
